image;sign_data
1277108125Image000031.jpg;[{"category": "INFORMATION", "x_min": "638.288171", "x_max": "546.897213", "y_min": "630.160376", "y_max": "537.753443", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "639.677700", "x_max": "547.859700", "y_min": "630.077700", "y_max": "537.659700", "sign": "PRIORITY_ROAD"}]
1277108134Image000003.jpg;[{"category": "INFORMATION", "x_min": "583.301042", "x_max": "537.317645", "y_min": "566.215263", "y_max": "520.428255", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "558.205731", "x_max": "544.448161", "y_min": "549.573633", "y_max": "536.191371", "sign": "PRIORITY_ROAD"}]
1277108134Image000008.jpg;[{"category": "INFORMATION", "x_min": "592.997108", "x_max": "544.235370", "y_min": "575.360577", "y_max": "526.598838", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "562.930402", "x_max": "553.262709", "y_min": "553.536805", "y_max": "544.306023", "sign": "PRIORITY_ROAD"}]
1277108134Image000013.jpg;[{"category": "INFORMATION", "x_min": "618.372616", "x_max": "543.774937", "y_min": "598.074829", "y_max": "523.477150", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "577.534382", "x_max": "555.624614", "y_min": "567.327485", "y_max": "545.205074", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "496.517478", "x_max": "552.660512", "y_min": "487.633180", "y_max": "543.480071", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "619.814223", "x_max": "549.485509", "y_min": "612.058065", "y_max": "540.739204", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000018.jpg;[{"category": "INFORMATION", "x_min": "646.209489", "x_max": "536.193945", "y_min": "623.546304", "y_max": "514.261830", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "594.421710", "x_max": "550.551918", "y_min": "584.701430", "y_max": "540.102617", "sign": "PRIORITY_ROAD"}]
1277108134Image000023.jpg;[{"category": "INFORMATION", "x_min": "678.180071", "x_max": "555.039069", "y_min": "654.129919", "y_max": "530.347580", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "609.699491", "x_max": "572.096719", "y_min": "599.939786", "y_max": "560.784334", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "655.936025", "x_max": "565.737662", "y_min": "645.239729", "y_max": "556.354946", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000028.jpg;[{"category": "INFORMATION", "x_min": "709.241301", "x_max": "543.205719", "y_min": "681.401301", "y_max": "515.675053", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "620.319342", "x_max": "564.691303", "y_min": "610.006175", "y_max": "552.904826", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "665.586464", "x_max": "559.450291", "y_min": "655.692700", "y_max": "550.332508", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000033.jpg;[{"category": "INFORMATION", "x_min": "742.044556", "x_max": "525.539651", "y_min": "709.274108", "y_max": "494.589782", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "625.150275", "x_max": "553.403930", "y_min": "613.024851", "y_max": "541.112405", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "524.764155", "x_max": "553.339009", "y_min": "515.181056", "y_max": "542.868586", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "670.292287", "x_max": "548.262860", "y_min": "658.313677", "y_max": "537.482111", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000038.jpg;[{"category": "INFORMATION", "x_min": "817.650094", "x_max": "495.475258", "y_min": "772.279724", "y_max": "450.950299", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "626.018999", "x_max": "539.301548", "y_min": "612.651612", "y_max": "524.448895", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "669.994137", "x_max": "532.762018", "y_min": "659.434770", "y_max": "521.838535", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "514.518147", "x_max": "538.709681", "y_min": "504.080937", "y_max": "527.812007", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000043.jpg;[{"category": "INFORMATION", "x_min": "951.761977", "x_max": "456.127007", "y_min": "888.423267", "y_max": "394.030233", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "630.860667", "x_max": "533.628011", "y_min": "616.975806", "y_max": "519.367883", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "673.300959", "x_max": "529.591913", "y_min": "660.986811", "y_max": "517.277764", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "507.403372", "x_max": "534.303235", "y_min": "496.899940", "y_max": "522.827262", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000048.jpg;[{"category": "INFORMATION", "x_min": "1289.204572", "x_max": "361.654748", "y_min": "1201.204572", "y_max": "256.654748", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "646.104325", "x_max": "527.098278", "y_min": "632.060847", "y_max": "512.130887", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "688.073169", "x_max": "524.282011", "y_min": "675.284708", "y_max": "511.157011", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "510.325029", "x_max": "530.400270", "y_min": "498.799811", "y_max": "517.648966", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000053.jpg;[{"category": "INFORMATION", "x_min": "710.816082", "x_max": "515.586032", "y_min": "696.293915", "y_max": "501.723963", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "672.312320", "x_max": "518.065950", "y_min": "654.391866", "y_max": "499.713678", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "517.989347", "x_max": "521.578862", "y_min": "505.404220", "y_max": "509.633656", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000058.jpg;[{"category": "INFORMATION", "x_min": "712.023526", "x_max": "512.811917", "y_min": "692.467390", "y_max": "492.524711", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "742.571786", "x_max": "516.109166", "y_min": "726.522125", "y_max": "500.594493", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "526.009369", "x_max": "521.347353", "y_min": "511.156717", "y_max": "507.526135", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000063.jpg;[{"category": "INFORMATION", "x_min": "742.340248", "x_max": "501.505445", "y_min": "719.850796", "y_max": "478.439341", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "760.495537", "x_max": "510.635102", "y_min": "742.722656", "y_max": "493.692730", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "519.262741", "x_max": "516.298480", "y_min": "503.324672", "y_max": "500.815785", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000068.jpg;[{"category": "INFORMATION", "x_min": "783.521102", "x_max": "500.237397", "y_min": "755.521102", "y_max": "469.237397", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "775.328895", "x_max": "513.622572", "y_min": "759.399104", "y_max": "497.910997", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "508.384164", "x_max": "522.791977", "y_min": "491.635447", "y_max": "504.863772", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000073.jpg;[{"category": "INFORMATION", "x_min": "814.291931", "x_max": "486.605086", "y_min": "781.654474", "y_max": "454.216770", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "780.745763", "x_max": "511.944949", "y_min": "762.144685", "y_max": "494.246836", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "487.142281", "x_max": "522.559466", "y_min": "468.273315", "y_max": "503.028431", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000078.jpg;[{"category": "INFORMATION", "x_min": "854.646967", "x_max": "482.131901", "y_min": "812.304110", "y_max": "438.269044", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "767.789777", "x_max": "523.562550", "y_min": "746.871817", "y_max": "503.631286", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "436.542389", "x_max": "536.571175", "y_min": "415.634292", "y_max": "515.463954", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000083.jpg;[{"category": "INFORMATION", "x_min": "909.577374", "x_max": "465.708675", "y_min": "853.577374", "y_max": "408.708675", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "771.592445", "x_max": "518.211969", "y_min": "746.502832", "y_max": "495.888140", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "413.154456", "x_max": "529.711690", "y_min": "392.501564", "y_max": "506.386071", "sign": "PEDESTRIAN_CROSSING"}]
1277108134Image000088.jpg;[{"category": "INFORMATION", "x_min": "1070.625440", "x_max": "421.186987", "y_min": "1001.625440", "y_max": "343.186987", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "791.175407", "x_max": "518.381233", "y_min": "764.847854", "y_max": "493.132678", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "385.315636", "x_max": "532.174136", "y_min": "363.212791", "y_max": "507.283546", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "672.785341", "x_max": "564.953647", "y_min": "665.842910", "y_max": "556.134883", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "672.074241", "x_max": "571.921384", "y_min": "665.435161", "y_max": "565.631728", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000093.jpg;[{"category": "INFORMATION", "x_min": "812.968392", "x_max": "521.589578", "y_min": "785.090930", "y_max": "493.313867", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "344.093173", "x_max": "538.413451", "y_min": "318.413714", "y_max": "512.377334", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "653.807683", "x_max": "575.679192", "y_min": "646.161245", "y_max": "568.943044", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "654.930491", "x_max": "586.149006", "y_min": "646.486994", "y_max": "577.330243", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000098.jpg;[{"category": "INFORMATION", "x_min": "833.839910", "x_max": "513.621834", "y_min": "801.561429", "y_max": "480.393985", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "304.305471", "x_max": "536.943374", "y_min": "274.977670", "y_max": "505.493167", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "637.690669", "x_max": "575.547308", "y_min": "628.971156", "y_max": "566.510723", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "636.302908", "x_max": "583.610856", "y_min": "629.281169", "y_max": "576.404334", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000103.jpg;[{"category": "INFORMATION", "x_min": "879.369251", "x_max": "500.396270", "y_min": "840.980266", "y_max": "462.241364", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "252.324622", "x_max": "528.499120", "y_min": "219.687806", "y_max": "494.004925", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "623.553263", "x_max": "575.490198", "y_min": "614.945836", "y_max": "567.665265", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "622.692933", "x_max": "583.724721", "y_min": "615.511347", "y_max": "577.095565", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000108.jpg;[{"category": "INFORMATION", "x_min": "930.376948", "x_max": "491.518178", "y_min": "883.772010", "y_max": "443.678672", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "190.640360", "x_max": "525.752445", "y_min": "152.676000", "y_max": "486.834206", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "603.082330", "x_max": "579.699687", "y_min": "595.928021", "y_max": "571.914115", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "605.235865", "x_max": "588.118569", "y_min": "595.873075", "y_max": "581.058104", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000113.jpg;[{"category": "INFORMATION", "x_min": "1203.647714", "x_max": "414.673505", "y_min": "1123.647714", "y_max": "335.673505", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "553.558786", "x_max": "574.200282", "y_min": "544.236472", "y_max": "564.683754", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "553.715002", "x_max": "583.683398", "y_min": "543.515798", "y_max": "574.440370", "sign": "PASS_RIGHT_SIDE"}]
1277108134Image000118.jpg;[{"category": "INFORMATION", "x_min": "529.726511", "x_max": "576.997029", "y_min": "520.079978", "y_max": "567.153628", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "528.993018", "x_max": "586.038405", "y_min": "519.396774", "y_max": "577.984414", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000009.jpg;[{"category": "INFORMATION", "x_min": "445.977261", "x_max": "535.966101", "y_min": "424.007457", "y_max": "515.413703", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "447.052273", "x_max": "563.747113", "y_min": "425.158782", "y_max": "542.149479", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "591.188730", "x_max": "551.621107", "y_min": "577.716002", "y_max": "537.284744", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "589.761920", "x_max": "561.611190", "y_min": "578.630248", "y_max": "550.970621", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "530.411680", "x_max": "557.438540", "y_min": "522.332472", "y_max": "549.527648", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "524.782107", "x_max": "564.714539", "y_min": "517.591471", "y_max": "556.018887", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "424.051783", "x_max": "566.619964", "y_min": "417.216340", "y_max": "559.404774", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "376.058345", "x_max": "561.544404", "y_min": "364.296542", "y_max": "548.289039", "sign": "PEDESTRIAN_CROSSING"}]
1277108156Image000014.jpg;[{"category": "INFORMATION", "x_min": "439.422720", "x_max": "524.533570", "y_min": "414.025049", "y_max": "500.723254", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "439.830504", "x_max": "554.758233", "y_min": "415.470882", "y_max": "531.420694", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "595.388872", "x_max": "542.176094", "y_min": "579.874396", "y_max": "528.104825", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "594.963052", "x_max": "553.685050", "y_min": "582.515683", "y_max": "542.369261", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "530.518800", "x_max": "549.738261", "y_min": "521.682436", "y_max": "540.247352", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "526.000677", "x_max": "556.529654", "y_min": "518.032550", "y_max": "549.039614", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "365.774347", "x_max": "552.815959", "y_min": "353.172215", "y_max": "539.984698", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "420.428126", "x_max": "559.533524", "y_min": "412.778723", "y_max": "552.999659", "sign": "PEDESTRIAN_CROSSING"}]
1277108156Image000019.jpg;[{"category": "INFORMATION", "x_min": "434.071617", "x_max": "528.358042", "y_min": "405.871617", "y_max": "501.629346", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "434.425264", "x_max": "561.904509", "y_min": "405.416395", "y_max": "536.250407", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "600.427869", "x_max": "548.778738", "y_min": "585.495631", "y_max": "533.224324", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "598.694007", "x_max": "560.883991", "y_min": "585.866420", "y_max": "549.888917", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "531.591554", "x_max": "557.969417", "y_min": "521.512902", "y_max": "547.890766", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "524.271573", "x_max": "563.119307", "y_min": "517.415386", "y_max": "555.427000", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "358.122214", "x_max": "559.476817", "y_min": "345.443466", "y_max": "546.554247", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "415.945174", "x_max": "566.653880", "y_min": "409.399720", "y_max": "559.329205", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "461.709211", "x_max": "562.365203", "y_min": "452.672626", "y_max": "553.804228", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "467.831256", "x_max": "568.638740", "y_min": "461.112044", "y_max": "561.919528", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000024.jpg;[{"category": "INFORMATION", "x_min": "402.807923", "x_max": "509.009025", "y_min": "371.263369", "y_max": "475.860510", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "405.756631", "x_max": "553.472498", "y_min": "370.803360", "y_max": "518.861906", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "601.696034", "x_max": "540.162663", "y_min": "584.847218", "y_max": "522.858473", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "601.155361", "x_max": "555.292815", "y_min": "586.294434", "y_max": "540.286193", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "330.612383", "x_max": "552.754207", "y_min": "315.192029", "y_max": "537.152437", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "522.672231", "x_max": "550.773548", "y_min": "511.407768", "y_max": "539.509086", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "514.620717", "x_max": "557.365108", "y_min": "506.091981", "y_max": "549.158211", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "448.592638", "x_max": "555.944337", "y_min": "439.503529", "y_max": "546.013644", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "456.588355", "x_max": "564.570527", "y_min": "446.560806", "y_max": "554.542979", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000029.jpg;[{"category": "INFORMATION", "x_min": "378.353458", "x_max": "502.715709", "y_min": "340.353458", "y_max": "464.715709", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "380.555666", "x_max": "555.363031", "y_min": "337.808896", "y_max": "515.368199", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "598.411431", "x_max": "539.747957", "y_min": "579.974811", "y_max": "521.790210", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "596.714306", "x_max": "554.520166", "y_min": "580.778051", "y_max": "540.177536", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "307.693914", "x_max": "554.198196", "y_min": "292.131587", "y_max": "538.635869", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "512.251207", "x_max": "551.385514", "y_min": "500.031636", "y_max": "538.975013", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "506.375999", "x_max": "560.289721", "y_min": "494.966528", "y_max": "550.128161", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "387.806557", "x_max": "562.906632", "y_min": "378.520843", "y_max": "554.465074", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "437.208827", "x_max": "558.704086", "y_min": "425.795735", "y_max": "547.825983", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "443.878508", "x_max": "565.857783", "y_min": "435.182734", "y_max": "555.387360", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000034.jpg;[{"category": "INFORMATION", "x_min": "330.846495", "x_max": "491.918635", "y_min": "283.958564", "y_max": "445.402830", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "335.246366", "x_max": "553.441256", "y_min": "283.203477", "y_max": "505.129744", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "583.496469", "x_max": "540.281742", "y_min": "564.449594", "y_max": "521.441899", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "581.549082", "x_max": "555.437434", "y_min": "564.656651", "y_max": "540.457355", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "270.870722", "x_max": "555.820817", "y_min": "252.411192", "y_max": "536.630216", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "488.513839", "x_max": "552.186820", "y_min": "479.197433", "y_max": "541.835257", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "482.221509", "x_max": "561.631670", "y_min": "472.908410", "y_max": "551.979913", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "360.452318", "x_max": "565.206995", "y_min": "351.375395", "y_max": "556.130071", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "410.659937", "x_max": "560.453964", "y_min": "399.976499", "y_max": "549.961302", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "419.577783", "x_max": "568.835842", "y_min": "410.702044", "y_max": "557.593239", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000039.jpg;[{"category": "INFORMATION", "x_min": "222.221839", "x_max": "457.464350", "y_min": "161.053098", "y_max": "396.295609", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "225.393505", "x_max": "540.759837", "y_min": "159.561949", "y_max": "476.548749", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "544.812949", "x_max": "528.081051", "y_min": "522.505981", "y_max": "505.990656", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "542.510389", "x_max": "545.822056", "y_min": "523.514079", "y_max": "527.962278", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "810.066088", "x_max": "475.209127", "y_min": "803.775765", "y_max": "445.388338", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "444.766331", "x_max": "543.747018", "y_min": "431.982826", "y_max": "531.375884", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "436.442797", "x_max": "551.928017", "y_min": "426.402030", "y_max": "542.266146", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "309.142864", "x_max": "558.057772", "y_min": "299.825861", "y_max": "548.389184", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "360.741021", "x_max": "551.885145", "y_min": "348.543132", "y_max": "540.051372", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "369.571976", "x_max": "560.115121", "y_min": "360.754955", "y_max": "550.825759", "sign": "PASS_RIGHT_SIDE"}]
1277108156Image000044.jpg;[{"category": "INFORMATION", "x_min": "49.250293", "x_max": "408.183470", "y_min": "2.250293", "y_max": "318.183470", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "48.250293", "x_max": "539.231536", "y_min": "3.250293", "y_max": "441.231536", "sign": "PASS_RIGHT_SIDE"}, {"category": "PROHIBITORY", "x_min": "524.169923", "x_max": "535.975451", "y_min": "500.159034", "y_max": "511.735887", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "523.572428", "x_max": "554.578073", "y_min": "503.109795", "y_max": "534.606543", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "853.969406", "x_max": "470.642230", "y_min": "845.591079", "y_max": "437.773409", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "137.118511", "x_max": "552.958499", "y_min": "117.554332", "y_max": "531.143574", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "414.929582", "x_max": "554.220477", "y_min": "402.982915", "y_max": "540.140477", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "406.697201", "x_max": "561.696852", "y_min": "398.883729", "y_max": "551.930012", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "274.183216", "x_max": "565.399085", "y_min": "265.360954", "y_max": "556.803034", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "326.481414", "x_max": "560.565889", "y_min": "313.645743", "y_max": "548.361480", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "338.399204", "x_max": "569.189234", "y_min": "329.145683", "y_max": "560.278436", "sign": "PASS_RIGHT_SIDE"}]
1277108163Image000001.jpg;[{"category": "PROHIBITORY", "x_min": "752.638792", "x_max": "507.593605", "y_min": "712.666378", "y_max": "465.883260", "sign": "NO_STOPPING_NO_STANDING"}, {"category": "INFORMATION", "x_min": "751.519746", "x_max": "539.934122", "y_min": "714.424229", "y_max": "506.912679", "sign": "PRIORITY_ROAD"}, {"category": "INFORMATION", "x_min": "90.028816", "x_max": "539.038044", "y_min": "51.765317", "y_max": "499.660074", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "562.490658", "x_max": "546.413755", "y_min": "545.420619", "y_max": "532.049942", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "552.190163", "x_max": "559.824517", "y_min": "541.233889", "y_max": "548.438585", "sign": "PEDESTRIAN_CROSSING"}, {"category": "INFORMATION", "x_min": "395.180289", "x_max": "565.275511", "y_min": "385.412683", "y_max": "554.479736", "sign": "PEDESTRIAN_CROSSING"}, {"category": "MANDATORY", "x_min": "447.752774", "x_max": "558.664354", "y_min": "432.181345", "y_max": "540.567829", "sign": "PASS_RIGHT_SIDE"}, {"category": "MANDATORY", "x_min": "470.765679", "x_max": "568.286296", "y_min": "459.155059", "y_max": "557.945588", "sign": "PASS_RIGHT_SIDE"}]
